txn_id,user_id,txn_time,amount,category,status
TXN00000185,U000132,2024-05-09 09:26:26.123665,134.5933277401163,bill_payment,success
TXN00000186,U000132,2024-05-14 04:37:27.147646,710.90203824112,purchase,success
TXN00000187,U000132,2024-05-11 18:48:19.679594,181.51800502967623,purchase,success
TXN00000188,U000150,2024-08-30 07:34:57.635827,534.7486854630179,bill_payment,success
TXN00000189,U000150,2024-08-30 18:50:18.098851,1601.9254282999932,transfer,failed
TXN00000190,U000150,2024-09-06 09:40:19.613015,1181.8330839391174,transfer,success
TXN00000191,U000150,2024-09-04 18:23:03.076747,67.90240342720024,bill_payment,success
TXN00000192,U000150,2024-08-30 07:20:47.828281,47.34401593225442,bill_payment,success
TXN00000193,U000150,2024-09-02 09:03:45.243190,1079.4900106710445,mobile_topup,success
TXN00000194,U000155,2024-09-11 17:41:35.689328,724.3138947747573,purchase,success
TXN00000195,U000155,2024-09-15 16:38:11.376862,327.3290909432551,purchase,success
TXN00000196,U000155,2024-09-19 01:45:49.210911,34.941352043163555,withdrawal,success
TXN00000197,U000155,2024-09-15 15:13:07.707724,341.86805443893513,bill_payment,success
TXN00000198,U000155,2024-09-11 13:58:45.442618,816.720461627245,purchase,success
TXN00000199,U000155,2024-09-10 12:39:14.072299,469.36824745405954,transfer,success
TXN00000200,U000155,2024-09-20 07:25:09.583499,295.1378109046501,mobile_topup,success
TXN00000201,U000157,2024-08-16 12:55:48.180540,124.41266472277579,mobile_topup,success
TXN00000202,U000157,2024-08-18 11:28:28.990852,826.5123730175159,transfer,success
TXN00000203,U000157,2024-08-17 04:23:34.614929,64.00138848640236,purchase,success
TXN00000204,U000162,2024-06-03 19:27:59.295477,1457.9411006248722,transfer,success
TXN00000205,U000162,2024-06-03 20:15:11.654620,281.73523798638644,withdrawal,success
TXN00000206,U000162,2024-06-05 13:05:41.409934,720.7950652893586,bill_payment,success
TXN00000207,U000162,2024-06-05 01:34:00.885716,1181.9442679604172,bill_payment,success
TXN00000208,U000164,2024-09-26 06:26:28.893914,26.372551425487817,withdrawal,pending
TXN00000209,U000164,2024-09-19 10:26:37.488938,794.224280697598,transfer,failed
TXN00000210,U000164,2024-09-22 11:52:29.410224,378.60738724438687,purchase,success
TXN00000211,U000164,2024-09-20 19:10:01.997266,107.21503076567417,mobile_topup,success
TXN00000212,U000164,2024-09-19 11:48:29.241159,66.8028275477376,bill_payment,success
TXN00000213,U000170,2024-11-07 04:54:40.461757,211.4029176316908,purchase,success
TXN00000214,U000170,2024-11-08 23:03:43.690758,435.56914493474954,transfer,success
TXN00000215,U000170,2024-11-08 15:38:48.816202,398.02065535133954,withdrawal,success
TXN00000216,U000170,2024-11-07 06:00:54.910925,401.98798833261236,bill_payment,success
TXN00000217,U000170,2024-11-07 22:27:22.337259,86.35276887850061,purchase,success
TXN00000218,U000170,2024-11-06 21:22:42.539534,287.0476162326155,bill_payment,success
TXN00000219,U000171,2024-03-28 07:35:15.993248,770.703094881729,mobile_topup,success
TXN00000220,U000171,2024-03-24 23:03:09.517768,190.22756245611754,withdrawal,failed
TXN00000221,U000171,2024-03-25 14:56:56.071052,754.2889898127803,withdrawal,success
TXN00000222,U000171,2024-04-02 11:18:05.012155,526.2216847346865,purchase,success
TXN00000223,U000171,2024-03-24 01:33:49.933583,381.5575057174243,mobile_topup,success
TXN00000224,U000173,2024-10-17 08:41:17.916944,625.6621878565669,withdrawal,success
TXN00000225,U000173,2024-10-14 16:40:39.469082,15.316980213209874,withdrawal,success
TXN00000226,U000173,2024-10-18 16:03:17.104304,131.01499957302607,purchase,success
TXN00000227,U000173,2024-10-14 14:45:17.642876,401.99854385740616,transfer,success
TXN00000228,U000173,2024-10-16 12:30:41.037043,385.51784988506967,transfer,success
TXN00000229,U000173,2024-10-15 05:58:02.479838,487.7269139701523,purchase,success
TXN00000230,U000187,2024-03-16 09:57:18.879839,881.9582031208671,withdrawal,success
TXN00000231,U000187,2024-03-10 21:38:33.409977,915.8166978598905,purchase,success
TXN00000232,U000187,2024-03-12 00:59:08.230672,534.9324991500745,withdrawal,success
TXN00000233,U000187,2024-03-13 14:27:25.715303,573.5891368393724,withdrawal,success
TXN00000234,U000194,2024-10-06 23:54:40.255528,434.13850862487806,withdrawal,success
TXN00000235,U000194,2024-10-02 14:46:20.987124,225.0518761090364,bill_payment,success
TXN00000236,U000194,2024-10-03 23:57:46.618673,361.83996053848824,bill_payment,success
TXN00000237,U000194,2024-10-07 11:19:11.837561,233.97497553654298,withdrawal,success
TXN00000238,U000194,2024-10-03 05:15:51.328018,530.2924512355029,mobile_topup,success
TXN00000239,U000194,2024-10-07 00:10:34.478950,962.5604451355557,withdrawal,success
TXN00000240,U000194,2024-10-05 02:48:53.987419,77.94985858205305,mobile_topup,success
TXN00000241,U000194,2024-10-06 15:20:49.631751,1724.0745662153329,transfer,success
TXN00000242,U000197,2024-02-16 08:15:36.409729,850.7642774201203,bill_payment,success
TXN00000243,U000197,2024-02-16 06:06:55.010201,3160.010583499188,purchase,success
TXN00000244,U000197,2024-02-16 03:08:52.154154,318.57580264508584,purchase,success
TXN00000245,U000197,2024-02-16 00:37:25.970301,1768.0441819023818,mobile_topup,success
TXN00000246,U000197,2024-02-16 22:51:07.358003,636.6875709998023,purchase,success
TXN00000247,U000197,2024-02-16 13:16:17.658104,1511.5351474417703,purchase,success
TXN00000248,U000197,2024-02-19 22:13:54.216942,356.78220411708594,transfer,failed
TXN00000249,U000197,2024-02-16 04:00:38.399635,502.26795531226526,purchase,success
TXN00000250,U000197,2024-02-18 17:48:31.570637,654.4956382279016,purchase,failed
TXN00000251,U000198,2024-09-09 21:01:21.351959,1226.3565523961554,withdrawal,pending
TXN00000252,U000198,2024-09-08 01:54:50.833395,494.0894260478357,bill_payment,success
TXN00000253,U000198,2024-09-08 18:25:43.590277,727.3133400504519,bill_payment,failed
TXN00000254,U000198,2024-09-07 16:51:56.952791,471.5962141488277,purchase,success
TXN00000255,U000198,2024-09-06 20:59:32.901257,464.05766528248586,mobile_topup,success
TXN00000256,U000198,2024-09-07 10:43:12.549383,3779.9593623715073,transfer,success
TXN00000257,U000198,2024-09-14 13:30:56.378853,399.39455453652226,withdrawal,success
TXN00000258,U000198,2024-09-06 23:29:53.295192,81.80930196917102,purchase,success
TXN00000259,U000198,2024-09-11 11:58:32.854820,288.59993389930924,mobile_topup,success
TXN00000260,U000199,2024-10-06 16:43:57.808862,946.0124350894594,bill_payment,success
TXN00000261,U000199,2024-10-17 02:26:21.725495,652.0610118752573,withdrawal,success
TXN00000262,U000199,2024-10-05 00:35:57.716210,40.850975908603786,transfer,success
TXN00000263,U000199,2024-10-04 16:08:43.285189,193.34055519577953,mobile_topup,success
TXN00000264,U000199,2024-10-07 20:16:32.299568,719.8599337832321,withdrawal,success
TXN00000265,U000206,2024-06-28 02:38:29.650975,350.0825003232792,transfer,success
TXN00000266,U000206,2024-06-29 04:36:44.612921,15.465622623927882,transfer,pending
TXN00000267,U000206,2024-06-23 06:17:56.184626,1104.913730161818,transfer,success
TXN00000268,U000206,2024-07-01 08:33:23.272822,275.67176272555326,transfer,success
TXN00000269,U000206,2024-06-23 21:41:40.837779,75.40885599575519,purchase,success
TXN00000270,U000206,2024-06-29 22:19:15.653236,367.877144717039,mobile_topup,success
TXN00000271,U000206,2024-06-23 15:45:54.759465,1438.558025626179,bill_payment,success
TXN00000272,U000206,2024-06-24 15:50:16.302756,385.3595787196415,mobile_topup,success
TXN00000273,U000206,2024-06-22 05:38:25.360480,22.487506170376953,purchase,success
TXN00000274,U000216,2024-10-18 04:31:11.962804,411.1401260711542,mobile_topup,success
TXN00000275,U000216,2024-10-10 17:30:31.076599,519.3750658667457,purchase,success
TXN00000276,U000216,2024-10-13 13:32:18.682828,195.04570038622,purchase,success
TXN00000277,U000216,2024-10-15 14:41:58.639679,524.7301701075751,purchase,success
TXN00000278,U000216,2024-10-11 03:30:13.335124,56.10969139520905,bill_payment,success
TXN00000279,U000216,2024-10-21 07:02:58.997995,95.53874995555019,transfer,success
TXN00000280,U000216,2024-10-14 15:46:57.491909,899.8213984522787,mobile_topup,success
TXN00000281,U000216,2024-10-14 16:42:30.094845,887.4254812533695,withdrawal,success
TXN00000282,U000216,2024-10-11 20:24:13.248318,16.635020832349923,mobile_topup,success
TXN00000283,U000217,2024-02-05 00:36:33.819092,284.40121722276535,purchase,success
TXN00000284,U000217,2024-02-08 03:43:14.207933,180.134300845815,mobile_topup,success
TXN00000285,U000217,2024-02-06 01:13:10.189787,175.01491342267272,mobile_topup,success
TXN00000286,U000217,2024-02-12 08:11:58.808888,444.1647113229861,bill_payment,success
TXN00000287,U000217,2024-02-05 10:53:31.238120,761.055609747927,withdrawal,success
TXN00000288,U000217,2024-02-03 22:19:47.542767,311.0268600790509,bill_payment,success
TXN00000289,U000217,2024-02-05 15:25:35.176238,30.13359955264241,purchase,success
TXN00000290,U000217,2024-02-08 23:32:18.660346,1604.3827802014077,transfer,success
TXN00000291,U000218,2024-02-14 11:44:14.572133,564.8933332210485,mobile_topup,success
TXN00000292,U000218,2024-02-15 23:30:11.587812,244.67944717654194,withdrawal,success
TXN00000293,U000218,2024-02-12 14:28:21.689336,510.29230051857286,mobile_topup,success
TXN00000294,U000218,2024-02-13 04:00:51.941754,360.17091835021444,bill_payment,success
TXN00000295,U000221,2024-09-30 20:56:04.179878,289.7880604567283,transfer,success
TXN00000296,U000221,2024-09-28 08:05:52.068819,22.6104995635135,bill_payment,success
TXN00000297,U000221,2024-09-28 20:08:14.623743,105.78573099624568,transfer,success
TXN00000298,U000221,2024-09-30 21:27:17.943062,563.7612730002938,withdrawal,success
TXN00000299,U000221,2024-09-28 13:15:26.378657,258.53809489677144,mobile_topup,success
TXN00000300,U000221,2024-10-10 16:17:14.327131,764.5807385467656,purchase,success
TXN00000301,U000223,2024-10-13 06:51:29.949005,258.42609212394564,purchase,success
TXN00000302,U000223,2024-10-12 07:40:17.189934,883.9183544514545,purchase,success
TXN00000303,U000223,2024-10-13 12:36:35.499028,675.5757927688779,withdrawal,success
TXN00000304,U000223,2024-10-09 21:45:58.591642,1755.649549740104,purchase,success
TXN00000305,U000223,2024-10-15 20:17:54.528237,135.39125517871108,purchase,success
TXN00000306,U000223,2024-10-17 10:07:42.744548,1059.7251342229213,withdrawal,success
TXN00000307,U000223,2024-10-10 11:52:33.103111,670.8291044536704,purchase,success
TXN00000308,U000223,2024-10-09 07:30:30.302399,324.85740316111037,mobile_topup,success
TXN00000309,U000223,2024-10-11 22:56:48.113568,1018.714647932049,mobile_topup,success
TXN00000310,U000224,2024-03-07 02:03:04.851930,476.7927298725666,bill_payment,success
TXN00000311,U000224,2024-03-17 13:17:48.555116,409.6464762310821,purchase,success
TXN00000312,U000224,2024-03-09 09:52:51.028116,580.9115627330425,bill_payment,success
TXN00000313,U000224,2024-03-07 10:44:31.218915,47.97670880011484,mobile_topup,success
TXN00000314,U000228,2024-06-06 22:51:17.879254,825.7127460971358,purchase,success
TXN00000315,U000228,2024-06-06 21:18:46.237860,541.8089150705489,bill_payment,success
TXN00000316,U000228,2024-06-10 12:33:32.794931,1430.2417116742927,transfer,success
TXN00000317,U000228,2024-06-06 14:27:48.464105,24.79703784891015,transfer,success
TXN00000318,U000228,2024-06-07 13:51:41.107238,26.663162536912168,withdrawal,success
TXN00000319,U000228,2024-06-10 11:50:56.546870,206.11009169821253,transfer,success
TXN00000320,U000230,2024-06-18 21:27:38.483043,2654.5847724068085,bill_payment,success
TXN00000321,U000230,2024-06-22 07:41:56.833151,598.1005122646364,transfer,success
TXN00000322,U000230,2024-06-20 07:25:51.071615,12.439653722956187,mobile_topup,success
TXN00000323,U000230,2024-06-20 14:07:14.020572,1952.812904861839,transfer,success
TXN00000324,U000230,2024-06-19 15:18:18.803971,11.035374260200804,bill_payment,success
TXN00000325,U000230,2024-06-19 08:36:18.376788,541.0659135796474,purchase,success
TXN00000326,U000230,2024-06-20 19:38:53.575360,41.44136354374292,purchase,success
TXN00000327,U000237,2024-04-13 18:36:46.286499,189.67225202616,purchase,pending
